GlobalTracer.FirstSteamWorks_Info: Sat Apr 08 15:14:52 PDT 2017: ***** Starting autonomous *****
GlobalTracer.CmdVisionGearDeploy_Info: dist=7.0, deployTime=0.3, backupDist=36.0
GlobalTracer.CmdSideGearLift_Info: delay=0.000, alliance=RED_ALLIANCE, rightSide=true, forwardDist=85.0, liftAngle=60.0, backupDist=12.0, lsAngle=30.0, lsDist=320.0, diagDist=360.0
GlobalTracer.Vision_Info: Front pixy is enabled!
GlobalTracer.Robot_Info: [0.251]   DO_DELAY: xPos=  0.00,yPos=  0.00,heading=  -0.0/   0.0,volts=12.9(12.9)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.startCompetition_Warn: AUTO_MODE takes too long (0.276s)

GlobalTracer.Robot_Info: [0.274] MOVE_FORWARD_ON_SIDE: xPos=  0.00,yPos=  0.00,heading=   0.0/   0.0,volts=12.9(12.9)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=   0.0, PIDTerms= 0.000/ 0.000/ 0.000/ 0.000, Output= 0.000(-0.500/0.500), Volt=12.9 (12.9)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.3, Error=   0.3, PIDTerms= 0.010/ 0.000/ 0.006/ 0.000, Output= 0.016(-0.500/0.500), Volt=11.6 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.006/ 0.000/-0.000/ 0.000, Output=-0.006(-0.500/0.500), Volt=11.6 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=   4.8, Error=  80.2, PIDTerms= 3.206/ 0.000/-0.098/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.6 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.4, Error=   0.4, PIDTerms= 0.011/ 0.000/ 0.004/ 0.000, Output= 0.015(-0.500/0.500), Volt=11.8 (11.4)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.011/ 0.000/-0.000/ 0.000, Output=-0.011(-0.500/0.500), Volt=11.8 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=   5.6, Error=  79.4, PIDTerms= 3.175/ 0.000/-0.141/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.8 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.4, Error=   0.4, PIDTerms= 0.013/ 0.000/ 0.005/ 0.000, Output= 0.018(-0.500/0.500), Volt=11.8 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.011/ 0.000/ 0.000/ 0.000, Output=-0.011(-0.500/0.500), Volt=11.7 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=   6.4, Error=  78.6, PIDTerms= 3.143/ 0.000/-0.143/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.7 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.4, Error=   0.4, PIDTerms= 0.013/ 0.000/ 0.003/ 0.000, Output= 0.016(-0.500/0.500), Volt=11.7 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.015/ 0.000/-0.000/ 0.000, Output=-0.015(-0.500/0.500), Volt=11.8 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=   7.2, Error=  77.8, PIDTerms= 3.110/ 0.000/-0.160/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.8 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.015/ 0.000/ 0.009/ 0.000, Output= 0.024(-0.500/0.500), Volt=11.8 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.017/ 0.000/-0.000/ 0.000, Output=-0.017(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=   8.2, Error=  76.8, PIDTerms= 3.073/ 0.000/-0.180/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.017/ 0.000/ 0.007/ 0.000, Output= 0.024(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.022/ 0.000/-0.000/ 0.000, Output=-0.022(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=   9.1, Error=  75.9, PIDTerms= 3.036/ 0.000/-0.117/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.017/ 0.000/ 0.002/ 0.000, Output= 0.019(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.2, Error=  -0.2, PIDTerms=-0.028/ 0.000/-0.000/ 0.000, Output=-0.028(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  11.1, Error=  73.9, PIDTerms= 2.957/ 0.000/-0.317/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.018/ 0.000/ 0.005/ 0.000, Output= 0.023(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.2, Error=  -0.2, PIDTerms=-0.033/ 0.000/-0.000/ 0.000, Output=-0.033(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  12.2, Error=  72.8, PIDTerms= 2.914/ 0.000/-0.169/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.018/ 0.000/ 0.000/ 0.000, Output= 0.018(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.2, Error=  -0.2, PIDTerms=-0.033/ 0.000/ 0.000/ 0.000, Output=-0.033(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  13.8, Error=  71.2, PIDTerms= 2.849/ 0.000/-0.300/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.019/ 0.000/ 0.004/ 0.000, Output= 0.023(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.2, Error=  -0.2, PIDTerms=-0.033/ 0.000/-0.000/ 0.000, Output=-0.033(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  15.0, Error=  70.0, PIDTerms= 2.801/ 0.000/-0.234/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.019/ 0.000/ 0.001/ 0.000, Output= 0.021(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.2, Error=  -0.2, PIDTerms=-0.032/ 0.000/ 0.000/ 0.000, Output=-0.032(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  15.5, Error=  69.5, PIDTerms= 2.779/ 0.000/-0.084/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.020/ 0.000/ 0.001/ 0.000, Output= 0.021(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=  -0.1, Error=   0.1, PIDTerms= 0.009/ 0.000/ 0.000/ 0.000, Output= 0.009(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  17.6, Error=  67.4, PIDTerms= 2.695/ 0.000/-0.358/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.020/ 0.000/ 0.000/ 0.000, Output= 0.020(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.022/ 0.000/-0.000/ 0.000, Output=-0.022(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  19.2, Error=  65.8, PIDTerms= 2.631/ 0.000/-0.253/ 0.000, Output= 0.500(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.020/ 0.000/ 0.001/ 0.000, Output= 0.021(-0.500/0.500), Volt=11.9 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.022/ 0.000/ 0.000/ 0.000, Output=-0.022(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  20.5, Error=  64.5, PIDTerms= 2.581/ 0.000/-0.224/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.7, Error=   0.7, PIDTerms= 0.020/ 0.000/-0.001/ 0.000, Output= 0.018(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.2, Error=  -0.2, PIDTerms=-0.023/ 0.000/-0.000/ 0.000, Output=-0.023(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  21.8, Error=  63.2, PIDTerms= 2.530/ 0.000/-0.239/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.018/ 0.000/-0.008/ 0.000, Output= 0.010(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.018/ 0.000/ 0.000/ 0.000, Output=-0.018(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  23.1, Error=  61.9, PIDTerms= 2.477/ 0.000/-0.252/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.6, Error=   0.6, PIDTerms= 0.017/ 0.000/-0.007/ 0.000, Output= 0.009(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.011/ 0.000/ 0.000/ 0.000, Output=-0.011(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  24.4, Error=  60.6, PIDTerms= 2.422/ 0.000/-0.239/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.5, Error=   0.5, PIDTerms= 0.016/ 0.000/-0.003/ 0.000, Output= 0.013(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.007/ 0.000/ 0.000/ 0.000, Output=-0.007(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  25.9, Error=  59.1, PIDTerms= 2.365/ 0.000/-0.223/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.4, Error=   0.4, PIDTerms= 0.013/ 0.000/-0.012/ 0.000, Output= 0.001(-0.500/0.500), Volt=12.0 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.1, Error=  -0.1, PIDTerms=-0.009/ 0.000/-0.000/ 0.000, Output=-0.009(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  27.2, Error=  57.8, PIDTerms= 2.312/ 0.000/-0.255/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.4, Error=   0.4, PIDTerms= 0.012/ 0.000/-0.006/ 0.000, Output= 0.006(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=   0.0, Error=  -0.0, PIDTerms=-0.003/ 0.000/ 0.000/ 0.000, Output=-0.003(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  28.6, Error=  56.4, PIDTerms= 2.256/ 0.000/-0.258/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.4, Error=   0.4, PIDTerms= 0.011/ 0.000/-0.003/ 0.000, Output= 0.008(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=  -0.0, Error=   0.0, PIDTerms= 0.002/ 0.000/ 0.000/ 0.000, Output= 0.002(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  30.1, Error=  54.9, PIDTerms= 2.196/ 0.000/-0.293/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.3, Error=   0.3, PIDTerms= 0.010/ 0.000/-0.006/ 0.000, Output= 0.004(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.PixyVision_Info: null object(s) found
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=  -0.0, Error=   0.0, PIDTerms= 0.002/ 0.000/ 0.000/ 0.000, Output= 0.002(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  31.6, Error=  53.4, PIDTerms= 2.138/ 0.000/-0.139/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.3, Error=   0.3, PIDTerms= 0.008/ 0.000/-0.004/ 0.000, Output= 0.005(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderXPidCtrl: Target=   0.0, Input=  -0.1, Error=   0.1, PIDTerms= 0.012/ 0.000/ 0.000/ 0.000, Output= 0.012(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: encoderYPidCtrl: Target=  85.0, Input=  35.2, Error=  49.8, PIDTerms= 1.990/ 0.000/-0.369/ 0.000, Output= 0.500(-0.500/0.500), Volt=12.1 (11.4)
GlobalTracer.printPidInfo_Info: gyroTurnPidCtrl: Target=   0.0, Input=  -0.3, Error=   0.3, PIDTerms= 0.008/ 0.000/-0.002/ 0.000, Output= 0.005(-0.500/0.500), Volt=12.1 (11.4)
